"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","Truth"
9,"X4",3.04475834269708,1.6697210555559,0.532242680763151,"SRS","Dependent Covariates (Unequal Covariance)",2
9,"X5",3.97522473105512,2.58613185296981,0.547672115003648,"SRS","Dependent Covariates (Unequal Covariance)",2.5
10,"X1",0.0316838498205336,0.45275711545976,0.101729578256198,"SRS","Dependent Covariates (Unequal Covariance)",0.5
10,"X2",0.925044335218004,1.0267932787662,0.420928083124211,"SRS","Dependent Covariates (Unequal Covariance)",1
10,"X3",2.10966654771235,1.54183088632764,-0.000976340939701411,"SRS","Dependent Covariates (Unequal Covariance)",1.5
10,"X4",2.95468643057462,1.79486860193267,0.516301057841431,"SRS","Dependent Covariates (Unequal Covariance)",2
10,"X5",4.09225223610472,2.54967498728391,0.360122647292302,"SRS","Dependent Covariates (Unequal Covariance)",2.5
11,"X1",-0.061169362883993,0.4677107950502,0.0699332240982389,"SRS","Dependent Covariates (Unequal Covariance)",0.5
11,"X2",1.13757885553983,1.03846046599268,0.0496128582816373,"SRS","Dependent Covariates (Unequal Covariance)",1
11,"X3",2.19819864373245,1.34739307972392,0.629656481689088,"SRS","Dependent Covariates (Unequal Covariance)",1.5
11,"X4",3.03854345392348,2.16005552871598,0.0862822910426282,"SRS","Dependent Covariates (Unequal Covariance)",2
11,"X5",3.98016511168541,2.43596011656064,0.625961673144939,"SRS","Dependent Covariates (Unequal Covariance)",2.5
12,"X1",-0.0119321961017785,0.467181687031454,0.0409407562722307,"SRS","Dependent Covariates (Unequal Covariance)",0.5
12,"X2",0.824529516306587,0.975968089337705,0.476409105849707,"SRS","Dependent Covariates (Unequal Covariance)",1
12,"X3",1.95955773423715,1.46975805688875,0.532537665963551,"SRS","Dependent Covariates (Unequal Covariance)",1.5
12,"X4",2.64235118001931,1.86789376203463,0.87665535480302,"SRS","Dependent Covariates (Unequal Covariance)",2
12,"X5",4.07613477854301,2.54927425273111,0.347274895587267,"SRS","Dependent Covariates (Unequal Covariance)",2.5
13,"X1",-0.0693451351740133,0.431927336291617,0.226914488268149,"SRS","Dependent Covariates (Unequal Covariance)",0.5
13,"X2",1.14163604862051,1.08253919203367,0.121816812711203,"SRS","Dependent Covariates (Unequal Covariance)",1
13,"X3",2.03939429939379,1.69279472815545,-0.264235487529372,"SRS","Dependent Covariates (Unequal Covariance)",1.5
13,"X4",2.86261809937881,2.05213073091673,0.741986344285525,"SRS","Dependent Covariates (Unequal Covariance)",2
13,"X5",3.75082993633536,2.87291601242209,0.147534933948008,"SRS","Dependent Covariates (Unequal Covariance)",2.5
14,"X1",-0.0467679760969058,0.588633742851419,0.107128110543314,"SRS","Dependent Covariates (Unequal Covariance)",0.5
14,"X2",0.901478848083456,0.962120018501252,0.459394759347095,"SRS","Dependent Covariates (Unequal Covariance)",1
14,"X3",1.89359413153061,1.41886648427793,0.42328391318103,"SRS","Dependent Covariates (Unequal Covariance)",1.5
14,"X4",2.70762083899232,2.2874332341171,0.595189235278894,"SRS","Dependent Covariates (Unequal Covariance)",2
14,"X5",3.74827229585005,2.75051172986761,0.443720984241362,"SRS","Dependent Covariates (Unequal Covariance)",2.5
15,"X1",0.0449858704685032,0.535392365745008,0.174696784887847,"SRS","Dependent Covariates (Unequal Covariance)",0.5
15,"X2",1.0783158777539,1.04026539834919,0.037518842482134,"SRS","Dependent Covariates (Unequal Covariance)",1
15,"X3",2.15352254274856,1.53079437305895,0.347189439451198,"SRS","Dependent Covariates (Unequal Covariance)",1.5
15,"X4",2.9221999865328,1.69343985349591,0.467086242182103,"SRS","Dependent Covariates (Unequal Covariance)",2
15,"X5",4.14332175877611,2.28547573066883,0.825166362445874,"SRS","Dependent Covariates (Unequal Covariance)",2.5
16,"X1",0.0173697080955278,0.404642287472117,0.0421021055786913,"SRS","Dependent Covariates (Unequal Covariance)",0.5
16,"X2",1.00631896333578,0.906861136308311,0.181586400425433,"SRS","Dependent Covariates (Unequal Covariance)",1
16,"X3",1.86739796636604,1.65887247591722,0.444124553837329,"SRS","Dependent Covariates (Unequal Covariance)",1.5
16,"X4",3.13009364979933,1.96432506255539,0.355245589428858,"SRS","Dependent Covariates (Unequal Covariance)",2
16,"X5",4.1873924441253,3.03632312496819,-0.282611554091915,"SRS","Dependent Covariates (Unequal Covariance)",2.5
17,"X1",0.00959048286768754,0.43608002741912,0.307181723834836,"SRS","Dependent Covariates (Unequal Covariance)",0.5
17,"X2",1.17724854863798,0.893941498892329,0.397576199077734,"SRS","Dependent Covariates (Unequal Covariance)",1
17,"X3",2.13832621749081,1.71710404568175,-0.166412961998535,"SRS","Dependent Covariates (Unequal Covariance)",1.5
17,"X4",3.32178860257024,2.17620672827057,-0.0114584264880092,"SRS","Dependent Covariates (Unequal Covariance)",2
17,"X5",4.13403418130468,2.52198289901486,0.852792909282138,"SRS","Dependent Covariates (Unequal Covariance)",2.5
18,"X1",-0.00363654581074429,0.407941707502295,0.306070834946585,"SRS","Dependent Covariates (Unequal Covariance)",0.5
18,"X2",1.0549311835508,1.0154446905413,0.107189620195743,"SRS","Dependent Covariates (Unequal Covariance)",1
18,"X3",1.93539732198496,1.6402035197133,0.557244797476893,"SRS","Dependent Covariates (Unequal Covariance)",1.5
18,"X4",2.9036460351262,1.97181735256125,0.8129689237783,"SRS","Dependent Covariates (Unequal Covariance)",2
18,"X5",3.9386371577937,2.21577309185966,0.864686017532332,"SRS","Dependent Covariates (Unequal Covariance)",2.5
19,"X1",0.112645855664584,0.587349066052916,-0.108623410175125,"SRS","Dependent Covariates (Unequal Covariance)",0.5
19,"X2",0.994502103035359,1.07762274191628,0.338058440878795,"SRS","Dependent Covariates (Unequal Covariance)",1
19,"X3",2.18485481921006,1.51396003862031,0.172365332185785,"SRS","Dependent Covariates (Unequal Covariance)",1.5
19,"X4",3.00753873546235,1.90063709967554,0.754718359447459,"SRS","Dependent Covariates (Unequal Covariance)",2
19,"X5",4.06807157370915,2.36768901700791,0.496743459961731,"SRS","Dependent Covariates (Unequal Covariance)",2.5
20,"X1",-0.0416359117435314,0.51273091113841,0.11629452282349,"SRS","Dependent Covariates (Unequal Covariance)",0.5
20,"X2",1.00987461185523,0.863376600931095,0.454399255696314,"SRS","Dependent Covariates (Unequal Covariance)",1
20,"X3",1.95901245427397,1.39601440018373,0.324134888190934,"SRS","Dependent Covariates (Unequal Covariance)",1.5
20,"X4",2.66421685724563,2.02798609936319,0.102764560521736,"SRS","Dependent Covariates (Unequal Covariance)",2
20,"X5",3.90480230210485,2.44982332622561,0.126197983346821,"SRS","Dependent Covariates (Unequal Covariance)",2.5
21,"X1",0.0671007331513782,0.628913517046045,-0.259259647036872,"SRS","Dependent Covariates (Unequal Covariance)",0.5
21,"X2",0.930414531643441,0.959518139245185,0.525850332540313,"SRS","Dependent Covariates (Unequal Covariance)",1
21,"X3",1.92033228930385,1.67546765686609,0.204402277511959,"SRS","Dependent Covariates (Unequal Covariance)",1.5
21,"X4",2.65019078201359,2.10127161564597,0.0607529043050654,"SRS","Dependent Covariates (Unequal Covariance)",2
21,"X5",3.7620235974363,2.70528454970538,0.542201187600011,"SRS","Dependent Covariates (Unequal Covariance)",2.5
22,"X1",-0.0259566956213737,0.51201905017371,0.0886161263305449,"SRS","Dependent Covariates (Unequal Covariance)",0.5
22,"X2",1.01763612870039,0.936141700233672,0.146946223633932,"SRS","Dependent Covariates (Unequal Covariance)",1
22,"X3",2.02766643710197,1.37806050751351,0.752547403001326,"SRS","Dependent Covariates (Unequal Covariance)",1.5
22,"X4",3.03183431850607,2.28248368085761,-0.0280865309504663,"SRS","Dependent Covariates (Unequal Covariance)",2
22,"X5",3.78753851523349,1.94097425123877,1.18105045776793,"SRS","Dependent Covariates (Unequal Covariance)",2.5
23,"X1",0.057363176682,0.450452409023314,0.0126499356440847,"SRS","Dependent Covariates (Unequal Covariance)",0.5
23,"X2",1.0768531423686,0.960724741616964,-0.0147895599179436,"SRS","Dependent Covariates (Unequal Covariance)",1
23,"X3",2.05145443866785,1.38248045169661,0.390686706710572,"SRS","Dependent Covariates (Unequal Covariance)",1.5
23,"X4",2.87299044146273,1.86048997188747,0.473064053251727,"SRS","Dependent Covariates (Unequal Covariance)",2
23,"X5",3.85658821080016,2.8681081742978,-0.281410347343767,"SRS","Dependent Covariates (Unequal Covariance)",2.5
24,"X1",-0.0401072126138298,0.439825241678368,0.173112937737584,"SRS","Dependent Covariates (Unequal Covariance)",0.5
24,"X2",1.05205693871548,0.948441263187419,0.164289990448559,"SRS","Dependent Covariates (Unequal Covariance)",1
24,"X3",2.11260916185574,1.67394566460085,-0.316331954872892,"SRS","Dependent Covariates (Unequal Covariance)",1.5
24,"X4",3.01568570017547,1.80324570181956,0.777229026379937,"SRS","Dependent Covariates (Unequal Covariance)",2
24,"X5",3.81408777038816,2.86212495681081,0.562952043654044,"SRS","Dependent Covariates (Unequal Covariance)",2.5
25,"X1",0.0149613121312498,0.403428876697064,0.105444416018755,"SRS","Dependent Covariates (Unequal Covariance)",0.5
25,"X2",0.767424030939121,0.924285301725839,0.431262460612644,"SRS","Dependent Covariates (Unequal Covariance)",1
25,"X3",1.91791210339421,1.31859652665751,0.574562247880471,"SRS","Dependent Covariates (Unequal Covariance)",1.5
25,"X4",3.02647721870883,1.86480755571381,0.571857753726193,"SRS","Dependent Covariates (Unequal Covariance)",2
25,"X5",3.8225345656546,2.49611580283099,1.01383760435132,"SRS","Dependent Covariates (Unequal Covariance)",2.5
26,"X1",-0.0131022127235139,0.487707201525854,0.0423938010976493,"SRS","Dependent Covariates (Unequal Covariance)",0.5
26,"X2",0.909413323607707,0.876615554374388,0.441693767511721,"SRS","Dependent Covariates (Unequal Covariance)",1
26,"X3",1.77504243805808,1.58438879001127,0.0972250146551345,"SRS","Dependent Covariates (Unequal Covariance)",1.5
26,"X4",2.75615287440504,2.21728196740262,0.668695261977521,"SRS","Dependent Covariates (Unequal Covariance)",2
26,"X5",4.04895776805474,2.65031124971925,0.448452317899816,"SRS","Dependent Covariates (Unequal Covariance)",2.5
27,"X1",-0.0381460525096301,0.526057419895318,0.0900759980645075,"SRS","Dependent Covariates (Unequal Covariance)",0.5
27,"X2",1.03878300603932,1.00982898023563,-0.034378906469956,"SRS","Dependent Covariates (Unequal Covariance)",1
27,"X3",2.17976853606906,1.3944960345224,0.298142787396195,"SRS","Dependent Covariates (Unequal Covariance)",1.5
27,"X4",2.88123606585507,2.03813242417008,0.603386697336141,"SRS","Dependent Covariates (Unequal Covariance)",2
27,"X5",3.73426834987707,2.7277634987574,0.102401512523237,"SRS","Dependent Covariates (Unequal Covariance)",2.5
28,"X1",-0.0318277683376823,0.588394699001121,-0.0561869734564976,"SRS","Dependent Covariates (Unequal Covariance)",0.5
28,"X2",0.957640098182891,0.887210138453343,0.470833941709997,"SRS","Dependent Covariates (Unequal Covariance)",1
28,"X3",2.08077374430504,1.73590786022338,-0.21508196655817,"SRS","Dependent Covariates (Unequal Covariance)",1.5
28,"X4",2.9299017863118,2.33978171176221,0.242628877068131,"SRS","Dependent Covariates (Unequal Covariance)",2
28,"X5",4.03392846661682,2.61329759841713,0.528926041515208,"SRS","Dependent Covariates (Unequal Covariance)",2.5
29,"X1",0.00904022077333794,0.435698371632029,0.279310017449039,"SRS","Dependent Covariates (Unequal Covariance)",0.5
29,"X2",1.1054375344409,0.992496165585868,0.011393259927892,"SRS","Dependent Covariates (Unequal Covariance)",1
29,"X3",1.98041706172902,1.43437418554962,0.579408088372262,"SRS","Dependent Covariates (Unequal Covariance)",1.5
29,"X4",2.6892757489303,2.4077874202005,0.48721212787762,"SRS","Dependent Covariates (Unequal Covariance)",2
29,"X5",4.21644624305702,2.34206354925605,0.588480547478276,"SRS","Dependent Covariates (Unequal Covariance)",2.5
30,"X1",0.009528052763164,0.461827298652676,0.0653993201385506,"SRS","Dependent Covariates (Unequal Covariance)",0.5
30,"X2",0.829001338824939,0.958730979655858,0.586191016889803,"SRS","Dependent Covariates (Unequal Covariance)",1
30,"X3",1.83827580833362,1.53477558270336,0.284438184909373,"SRS","Dependent Covariates (Unequal Covariance)",1.5
30,"X4",2.46778074089833,2.13327340223179,0.483021997012207,"SRS","Dependent Covariates (Unequal Covariance)",2
30,"X5",4.27324639059805,2.23627481675589,0.806775923918319,"SRS","Dependent Covariates (Unequal Covariance)",2.5
31,"X1",0.00559389309783735,0.517703662989912,-0.0298809218408468,"SRS","Dependent Covariates (Unequal Covariance)",0.5
31,"X2",0.962514488737658,0.824859195050153,0.614303033103311,"SRS","Dependent Covariates (Unequal Covariance)",1
31,"X3",1.85871668982882,1.52711609522408,0.543244230113932,"SRS","Dependent Covariates (Unequal Covariance)",1.5
31,"X4",2.81131827527139,1.9745119359669,0.571597039073153,"SRS","Dependent Covariates (Unequal Covariance)",2
31,"X5",4.33111123160457,2.32979108082929,0.526353606900419,"SRS","Dependent Covariates (Unequal Covariance)",2.5
32,"X1",-0.0168298443608063,0.594413311995218,0.097916106409763,"SRS","Dependent Covariates (Unequal Covariance)",0.5
32,"X2",1.06431543159451,1.13121594407176,-0.0948086629586016,"SRS","Dependent Covariates (Unequal Covariance)",1
32,"X3",1.97084285870435,1.48967281210884,0.597037621832129,"SRS","Dependent Covariates (Unequal Covariance)",1.5
32,"X4",3.20189808824313,2.1439158797844,0.244413963084363,"SRS","Dependent Covariates (Unequal Covariance)",2
32,"X5",4.14454384598758,2.30447435357757,0.706263045301946,"SRS","Dependent Covariates (Unequal Covariance)",2.5
33,"X1",0.0424861778351158,0.505034417090309,-0.0170101113721889,"SRS","Dependent Covariates (Unequal Covariance)",0.5
33,"X2",0.99034616547826,0.999335385551186,0.345824213472976,"SRS","Dependent Covariates (Unequal Covariance)",1
33,"X3",2.04990205641663,1.40846733950494,0.44706922381284,"SRS","Dependent Covariates (Unequal Covariance)",1.5
33,"X4",3.14822847157999,1.82279973852239,0.550415553495954,"SRS","Dependent Covariates (Unequal Covariance)",2
33,"X5",4.02509950302489,2.54457360852421,1.00256934916301,"SRS","Dependent Covariates (Unequal Covariance)",2.5
34,"X1",0.0151418303147647,0.468649637990882,0.102334962521167,"SRS","Dependent Covariates (Unequal Covariance)",0.5
34,"X2",1.07537557474724,1.07225122988131,0.0601245415698362,"SRS","Dependent Covariates (Unequal Covariance)",1
34,"X3",1.8009736307146,1.54851428972354,0.385439439558113,"SRS","Dependent Covariates (Unequal Covariance)",1.5
34,"X4",2.92123610820163,2.34587708477443,0.0145757820351123,"SRS","Dependent Covariates (Unequal Covariance)",2
34,"X5",3.75362595286682,2.53588655693248,0.888175692937644,"SRS","Dependent Covariates (Unequal Covariance)",2.5
35,"X1",-0.00458083861504894,0.450588853848785,0.159310783987091,"SRS","Dependent Covariates (Unequal Covariance)",0.5
35,"X2",0.906717415976366,1.06902493951359,0.365763809690964,"SRS","Dependent Covariates (Unequal Covariance)",1
35,"X3",2.09464674685145,1.40263855125926,0.614101354520397,"SRS","Dependent Covariates (Unequal Covariance)",1.5
35,"X4",2.99155331902522,1.89011545840146,0.362067984135712,"SRS","Dependent Covariates (Unequal Covariance)",2
35,"X5",3.94419376996019,2.12141483717592,0.719174098186167,"SRS","Dependent Covariates (Unequal Covariance)",2.5
36,"X1",0.0326513590251763,0.495100798375675,0.132847002767104,"SRS","Dependent Covariates (Unequal Covariance)",0.5
36,"X2",1.10276055768764,0.891480035941428,0.217711012527419,"SRS","Dependent Covariates (Unequal Covariance)",1
36,"X3",1.97292730558702,1.54632851379807,0.177765318112089,"SRS","Dependent Covariates (Unequal Covariance)",1.5
36,"X4",3.02492694113748,1.86742586899728,0.726114579229613,"SRS","Dependent Covariates (Unequal Covariance)",2
36,"X5",4.0848542623822,2.50928111201671,0.101418733747891,"SRS","Dependent Covariates (Unequal Covariance)",2.5
37,"X1",-0.0805553050861793,0.588225903181032,0.137359266158298,"SRS","Dependent Covariates (Unequal Covariance)",0.5
37,"X2",1.12255249593274,0.9992335488489,-0.187810688877964,"SRS","Dependent Covariates (Unequal Covariance)",1
37,"X3",1.99707366957738,1.38347823380223,0.675148924944885,"SRS","Dependent Covariates (Unequal Covariance)",1.5
37,"X4",3.24509059886029,2.20175217648398,-0.340162204377701,"SRS","Dependent Covariates (Unequal Covariance)",2
37,"X5",3.72131886791759,2.6735962302059,0.575426045700034,"SRS","Dependent Covariates (Unequal Covariance)",2.5
38,"X1",-0.0827610430747068,0.427279156623628,0.126362479564849,"SRS","Dependent Covariates (Unequal Covariance)",0.5
38,"X2",1.03737390715914,0.822508817302031,0.337832978754994,"SRS","Dependent Covariates (Unequal Covariance)",1
38,"X3",2.0321817670071,1.38163157866641,0.354495408069696,"SRS","Dependent Covariates (Unequal Covariance)",1.5
38,"X4",2.83007394044215,2.03259350908368,1.00123180060053,"SRS","Dependent Covariates (Unequal Covariance)",2
38,"X5",3.92450284402402,2.43598306188666,1.00292708410534,"SRS","Dependent Covariates (Unequal Covariance)",2.5
39,"X1",0.00687623115728099,0.519304677252062,0.0425659196727774,"SRS","Dependent Covariates (Unequal Covariance)",0.5
39,"X2",0.875465143250194,0.990530315458751,0.266595894814774,"SRS","Dependent Covariates (Unequal Covariance)",1
39,"X3",1.91163481794837,1.38557349414726,0.262185473081306,"SRS","Dependent Covariates (Unequal Covariance)",1.5
39,"X4",2.57332996649909,2.00278401720946,0.839910898195357,"SRS","Dependent Covariates (Unequal Covariance)",2
39,"X5",3.59483558073762,2.45205572965863,0.879557751394164,"SRS","Dependent Covariates (Unequal Covariance)",2.5
40,"X1",0.0904810307292596,0.372590789003427,0.254091356041,"SRS","Dependent Covariates (Unequal Covariance)",0.5
40,"X2",0.938486629839667,0.935037343597072,0.568051282707388,"SRS","Dependent Covariates (Unequal Covariance)",1
40,"X3",1.69347511752673,1.67356234258315,0.727692914828978,"SRS","Dependent Covariates (Unequal Covariance)",1.5
40,"X4",2.99253348841144,1.8158473691611,1.33002136974012,"SRS","Dependent Covariates (Unequal Covariance)",2
40,"X5",3.99858476728226,2.71929384057571,1.53487196959936,"SRS","Dependent Covariates (Unequal Covariance)",2.5
41,"X1",-0.0590369355162043,0.597250079909737,0.205671332685348,"SRS","Dependent Covariates (Unequal Covariance)",0.5
41,"X2",0.92422451786119,1.06468546935369,0.273151504367099,"SRS","Dependent Covariates (Unequal Covariance)",1
41,"X3",1.98801237939202,1.57762222074094,0.10775658452165,"SRS","Dependent Covariates (Unequal Covariance)",1.5
41,"X4",2.85121633890203,1.87692802200815,0.419617070052662,"SRS","Dependent Covariates (Unequal Covariance)",2
41,"X5",3.95852390612786,2.3270535310381,1.14079293783477,"SRS","Dependent Covariates (Unequal Covariance)",2.5
42,"X1",0.0371477905286189,0.587477018747272,0.0703596857228486,"SRS","Dependent Covariates (Unequal Covariance)",0.5
42,"X2",0.869393794970682,0.896470109845188,0.223561112376454,"SRS","Dependent Covariates (Unequal Covariance)",1
42,"X3",1.65788759005726,1.54635153636576,0.0465482569169176,"SRS","Dependent Covariates (Unequal Covariance)",1.5
42,"X4",2.7332104172002,1.79706452837755,0.771045796693884,"SRS","Dependent Covariates (Unequal Covariance)",2
42,"X5",3.88768659078244,2.64207417375175,0.477312094690037,"SRS","Dependent Covariates (Unequal Covariance)",2.5
43,"X1",-0.0394482175438154,0.600378355366412,-0.0186889174542335,"SRS","Dependent Covariates (Unequal Covariance)",0.5
43,"X2",1.1478896060974,0.980160876832649,0.0129888901603081,"SRS","Dependent Covariates (Unequal Covariance)",1
43,"X3",2.10846284346648,1.43424016797857,0.178943573204514,"SRS","Dependent Covariates (Unequal Covariance)",1.5
43,"X4",3.0690191782956,1.76558174078975,0.807726110675346,"SRS","Dependent Covariates (Unequal Covariance)",2
43,"X5",3.84122932322007,2.91845392871381,-0.72455157031394,"SRS","Dependent Covariates (Unequal Covariance)",2.5
44,"X1",-0.0849729955301239,0.568292175457917,0.120120554913511,"SRS","Dependent Covariates (Unequal Covariance)",0.5
44,"X2",0.942232656923113,1.06126999946399,0.215122657823701,"SRS","Dependent Covariates (Unequal Covariance)",1
44,"X3",1.89038547499758,1.56478401461586,0.151458868248407,"SRS","Dependent Covariates (Unequal Covariance)",1.5
44,"X4",2.83310527956171,1.74524094226478,1.12522720769482,"SRS","Dependent Covariates (Unequal Covariance)",2
44,"X5",4.36205884451971,2.2207901643684,0.0945704109044569,"SRS","Dependent Covariates (Unequal Covariance)",2.5
45,"X1",-0.0149433371033848,0.473864710295013,-0.153930951566002,"SRS","Dependent Covariates (Unequal Covariance)",0.5
45,"X2",0.961175843124113,1.19137817273547,-0.124410523804014,"SRS","Dependent Covariates (Unequal Covariance)",1
45,"X3",1.96035563392819,1.41109123512083,0.83857865344896,"SRS","Dependent Covariates (Unequal Covariance)",1.5
45,"X4",3.00424691242479,1.7135899354476,0.813924386107411,"SRS","Dependent Covariates (Unequal Covariance)",2
45,"X5",4.07340690745035,2.41572996513674,0.640375746819193,"SRS","Dependent Covariates (Unequal Covariance)",2.5
46,"X1",0.00230790883469774,0.51790449179477,-0.0492164304075492,"SRS","Dependent Covariates (Unequal Covariance)",0.5
46,"X2",0.895754545982658,0.990483578992429,0.334441206208748,"SRS","Dependent Covariates (Unequal Covariance)",1
46,"X3",2.04310667867508,1.4382748196431,0.128446188804463,"SRS","Dependent Covariates (Unequal Covariance)",1.5
46,"X4",3.02856959815385,2.0780690066864,0.0164733815878894,"SRS","Dependent Covariates (Unequal Covariance)",2
46,"X5",3.95432769972053,2.61940041295111,0.44134497865012,"SRS","Dependent Covariates (Unequal Covariance)",2.5
47,"X1",0.0513040965511415,0.426176690990145,0.11582004880813,"SRS","Dependent Covariates (Unequal Covariance)",0.5
47,"X2",1.13023308393477,0.809515711039506,0.295285257730613,"SRS","Dependent Covariates (Unequal Covariance)",1
47,"X3",2.20001546678759,1.28876755174291,0.610298031103767,"SRS","Dependent Covariates (Unequal Covariance)",1.5
47,"X4",2.89757249004751,1.852342368906,0.617916514024545,"SRS","Dependent Covariates (Unequal Covariance)",2
47,"X5",4.03237504489879,2.37884595997251,1.072668352536,"SRS","Dependent Covariates (Unequal Covariance)",2.5
48,"X1",-0.00200860697528166,0.569319406250937,0.035746436746531,"SRS","Dependent Covariates (Unequal Covariance)",0.5
48,"X2",1.05746131027699,1.01127756141454,0.0847088664656094,"SRS","Dependent Covariates (Unequal Covariance)",1
48,"X3",1.82819723262224,1.34257879620288,0.488674796073293,"SRS","Dependent Covariates (Unequal Covariance)",1.5
48,"X4",2.95861073827375,1.99857737202502,0.0912338174706498,"SRS","Dependent Covariates (Unequal Covariance)",2
48,"X5",4.31189658751796,2.46626616863024,0.411061752636774,"SRS","Dependent Covariates (Unequal Covariance)",2.5
49,"X1",0.00325125358267653,0.416890417157304,0.241336139004245,"SRS","Dependent Covariates (Unequal Covariance)",0.5
