"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","Truth"
8,"X2",0.936851142523385,0.856291312031257,0.40683988898117,"SRS","Dependent Covariates (Equal Covariance)",1
8,"X3",1.84541473789105,1.49518521169655,0.543855629153128,"SRS","Dependent Covariates (Equal Covariance)",1.5
8,"X4",2.89373638334233,2.14794980287076,0.454445463866754,"SRS","Dependent Covariates (Equal Covariance)",2
8,"X5",3.9123141661518,2.4505847143472,0.503357871446588,"SRS","Dependent Covariates (Equal Covariance)",2.5
9,"X1",0.0464891745352283,0.487251695196359,0.127062804396215,"SRS","Dependent Covariates (Equal Covariance)",0.5
9,"X2",1.0196178103286,0.946905765458416,0.215117522015134,"SRS","Dependent Covariates (Equal Covariance)",1
9,"X3",1.89446262707297,1.45574831331896,0.322503431046766,"SRS","Dependent Covariates (Equal Covariance)",1.5
9,"X4",2.81746611205984,1.9278687853899,0.807425139419323,"SRS","Dependent Covariates (Equal Covariance)",2
9,"X5",3.9727627604386,2.54360522599594,0.649415060346629,"SRS","Dependent Covariates (Equal Covariance)",2.5
10,"X1",-0.0193062378901125,0.57701446500952,0.185104508469769,"SRS","Dependent Covariates (Equal Covariance)",0.5
10,"X2",0.959285012322566,0.925447293876099,0.373809356579451,"SRS","Dependent Covariates (Equal Covariance)",1
10,"X3",1.91298563669859,1.51638941958697,0.388363270060789,"SRS","Dependent Covariates (Equal Covariance)",1.5
10,"X4",2.9527747749094,1.92353854768412,0.800670624527625,"SRS","Dependent Covariates (Equal Covariance)",2
10,"X5",3.90606307179387,2.42294796752364,0.633969840337116,"SRS","Dependent Covariates (Equal Covariance)",2.5
11,"X1",0.00524373201059764,0.596893011266176,0.0056756876676967,"SRS","Dependent Covariates (Equal Covariance)",0.5
11,"X2",0.91995474453996,0.965919604677856,0.268165504421844,"SRS","Dependent Covariates (Equal Covariance)",1
11,"X3",1.9384019767616,1.52816390542227,0.341043616459612,"SRS","Dependent Covariates (Equal Covariance)",1.5
11,"X4",3.02105994997171,1.99481218111437,0.293688006226184,"SRS","Dependent Covariates (Equal Covariance)",2
11,"X5",4.0622859194381,2.52481538343056,0.371878955291262,"SRS","Dependent Covariates (Equal Covariance)",2.5
12,"X1",0.0836106487864175,0.551485639255524,-0.0701100687545144,"SRS","Dependent Covariates (Equal Covariance)",0.5
12,"X2",0.934815723964901,1.06001743184062,0.175783747152133,"SRS","Dependent Covariates (Equal Covariance)",1
12,"X3",1.97206055722105,1.38421097280032,0.5455734660806,"SRS","Dependent Covariates (Equal Covariance)",1.5
12,"X4",3.0266058874574,1.87152825230896,0.680394421992299,"SRS","Dependent Covariates (Equal Covariance)",2
12,"X5",4.0978731226134,2.51112254033686,0.317202846331331,"SRS","Dependent Covariates (Equal Covariance)",2.5
13,"X1",0.00411114817878369,0.603569354952343,0.0429889730838775,"SRS","Dependent Covariates (Equal Covariance)",0.5
13,"X2",0.923001048092781,0.893122677099948,0.332893240147602,"SRS","Dependent Covariates (Equal Covariance)",1
13,"X3",2.0310759869133,1.69571419788813,-0.0560823835574277,"SRS","Dependent Covariates (Equal Covariance)",1.5
13,"X4",3.16037545273478,2.07681600402307,0.202987389472478,"SRS","Dependent Covariates (Equal Covariance)",2
13,"X5",4.12548370732047,2.38583472134908,0.628742039765234,"SRS","Dependent Covariates (Equal Covariance)",2.5
14,"X1",0.0706710031217223,0.549919912219874,-0.132051386060898,"SRS","Dependent Covariates (Equal Covariance)",0.5
14,"X2",0.942134054595957,1.06640954259632,0.136047138732234,"SRS","Dependent Covariates (Equal Covariance)",1
14,"X3",1.98894019392105,1.43181005063967,0.394058587209008,"SRS","Dependent Covariates (Equal Covariance)",1.5
14,"X4",3.02019945847455,1.83256279725426,0.818470611144722,"SRS","Dependent Covariates (Equal Covariance)",2
14,"X5",3.94103286898188,2.48728207012078,0.243064577323653,"SRS","Dependent Covariates (Equal Covariance)",2.5
15,"X1",-0.07658151471293,0.495500569765716,0.14537909757586,"SRS","Dependent Covariates (Equal Covariance)",0.5
15,"X2",1.09615171573363,1.00756803178784,-0.00580082988864558,"SRS","Dependent Covariates (Equal Covariance)",1
15,"X3",2.03460322735214,1.45533910535205,0.278237078161259,"SRS","Dependent Covariates (Equal Covariance)",1.5
15,"X4",3.19417096579889,2.05223646531458,0.0832200101068862,"SRS","Dependent Covariates (Equal Covariance)",2
15,"X5",3.90278444526804,2.59363648730131,0.695386541311812,"SRS","Dependent Covariates (Equal Covariance)",2.5
16,"X1",0.0457714686974138,0.481743090175568,0.103103441401658,"SRS","Dependent Covariates (Equal Covariance)",0.5
16,"X2",1.02828819248953,0.971634485212136,0.17569828065238,"SRS","Dependent Covariates (Equal Covariance)",1
16,"X3",1.98626918693989,1.491874804178,0.559628533081836,"SRS","Dependent Covariates (Equal Covariance)",1.5
16,"X4",2.95778481964079,1.98278442872979,0.338505612373494,"SRS","Dependent Covariates (Equal Covariance)",2
16,"X5",4.10853892324422,2.49945513391406,0.142330669220994,"SRS","Dependent Covariates (Equal Covariance)",2.5
17,"X1",0.0259075368485441,0.494109928667298,0.19469641646134,"SRS","Dependent Covariates (Equal Covariance)",0.5
17,"X2",1.07483859342446,0.954050306664095,0.0798859426752347,"SRS","Dependent Covariates (Equal Covariance)",1
17,"X3",2.1337560328652,1.44550056994429,0.102863587261267,"SRS","Dependent Covariates (Equal Covariance)",1.5
17,"X4",3.18443327866311,2.01269879103462,0.121815837628269,"SRS","Dependent Covariates (Equal Covariance)",2
17,"X5",4.27239492625449,2.54242600954863,-0.224053039557489,"SRS","Dependent Covariates (Equal Covariance)",2.5
18,"X1",0.00144939474298688,0.52650562675647,-0.0311795719816983,"SRS","Dependent Covariates (Equal Covariance)",0.5
18,"X2",0.966187720832238,1.00057378165015,0.167346057161104,"SRS","Dependent Covariates (Equal Covariance)",1
18,"X3",1.86783672714258,1.41202410944269,0.442450027118185,"SRS","Dependent Covariates (Equal Covariance)",1.5
18,"X4",3.19718492715078,1.85632807992507,0.224777144276745,"SRS","Dependent Covariates (Equal Covariance)",2
18,"X5",3.96927358773404,2.48411715927603,0.544878658810949,"SRS","Dependent Covariates (Equal Covariance)",2.5
19,"X1",0.0528965914110623,0.517357197446023,0.136529521283104,"SRS","Dependent Covariates (Equal Covariance)",0.5
19,"X2",0.993723021776032,1.13450279140036,0.112907166848436,"SRS","Dependent Covariates (Equal Covariance)",1
19,"X3",2.00166760165505,1.36485751011643,0.484990334142603,"SRS","Dependent Covariates (Equal Covariance)",1.5
19,"X4",3.15650758604447,2.00859111160455,0.194927227403192,"SRS","Dependent Covariates (Equal Covariance)",2
19,"X5",3.94711972606736,2.61997504354294,0.194485323015877,"SRS","Dependent Covariates (Equal Covariance)",2.5
20,"X1",-0.086776977897457,0.548165533486201,0.291317439024139,"SRS","Dependent Covariates (Equal Covariance)",0.5
20,"X2",0.990588064809086,1.13330345663891,0.419712634677201,"SRS","Dependent Covariates (Equal Covariance)",1
20,"X3",1.94514209433191,1.50019561939291,0.644009444693693,"SRS","Dependent Covariates (Equal Covariance)",1.5
20,"X4",2.93558497789617,2.11022289210263,0.139181738924204,"SRS","Dependent Covariates (Equal Covariance)",2
20,"X5",4.18045111470613,2.59219664896489,0.633000721019731,"SRS","Dependent Covariates (Equal Covariance)",2.5
21,"X1",0.0381896606093686,0.613324611159273,-0.148047672357513,"SRS","Dependent Covariates (Equal Covariance)",0.5
21,"X2",1.12811214558741,0.849938444345305,0.17585070062659,"SRS","Dependent Covariates (Equal Covariance)",1
21,"X3",1.94157654442653,1.44026742826384,0.046409955415879,"SRS","Dependent Covariates (Equal Covariance)",1.5
21,"X4",3.07296134095236,2.11957808442841,0.303481939327169,"SRS","Dependent Covariates (Equal Covariance)",2
21,"X5",4.13023995168497,2.41459226153681,0.436781383992739,"SRS","Dependent Covariates (Equal Covariance)",2.5
22,"X1",0.0169044394728973,0.577483817803932,-0.072252982615492,"SRS","Dependent Covariates (Equal Covariance)",0.5
22,"X2",0.853410171028038,0.951737356589416,0.384412181216304,"SRS","Dependent Covariates (Equal Covariance)",1
22,"X3",2.01579620895821,1.44659977422612,0.231153819862654,"SRS","Dependent Covariates (Equal Covariance)",1.5
22,"X4",3.11760674870233,2.0465266654442,0.214231480727182,"SRS","Dependent Covariates (Equal Covariance)",2
22,"X5",3.89460299559221,2.50952026975488,0.57360007838869,"SRS","Dependent Covariates (Equal Covariance)",2.5
23,"X1",-0.0797665135756907,0.345892954986351,0.369874310050694,"SRS","Dependent Covariates (Equal Covariance)",0.5
23,"X2",0.99080549455601,1.02160453225733,0.132351621259545,"SRS","Dependent Covariates (Equal Covariance)",1
23,"X3",1.91639651755804,1.4270452666589,0.5422818801713,"SRS","Dependent Covariates (Equal Covariance)",1.5
23,"X4",3.03886205916351,2.01625645928511,0.54911822679251,"SRS","Dependent Covariates (Equal Covariance)",2
23,"X5",3.81590469221477,2.31096521835819,0.899424429187316,"SRS","Dependent Covariates (Equal Covariance)",2.5
24,"X1",0.0330894809678268,0.461590934259604,0.0535653507221543,"SRS","Dependent Covariates (Equal Covariance)",0.5
24,"X2",1.02675199077847,1.13216065857366,-0.0744611705220277,"SRS","Dependent Covariates (Equal Covariance)",1
24,"X3",2.02634406133884,1.51105016912618,0.382882606124656,"SRS","Dependent Covariates (Equal Covariance)",1.5
24,"X4",2.95418170298988,2.01599336415497,0.58205541977226,"SRS","Dependent Covariates (Equal Covariance)",2
24,"X5",3.86224826362179,2.53088885931577,0.541303744382268,"SRS","Dependent Covariates (Equal Covariance)",2.5
25,"X1",0.120595538197727,0.357271364300821,0.122823764690713,"SRS","Dependent Covariates (Equal Covariance)",0.5
25,"X2",1.1247795661553,1.14674377268683,-0.110788097891608,"SRS","Dependent Covariates (Equal Covariance)",1
25,"X3",2.11592178851415,1.54642267968838,0.166677098927893,"SRS","Dependent Covariates (Equal Covariance)",1.5
25,"X4",3.25310477588941,1.96625423202508,0.13088329598666,"SRS","Dependent Covariates (Equal Covariance)",2
25,"X5",3.98322870742251,2.48718060305773,0.392305988581862,"SRS","Dependent Covariates (Equal Covariance)",2.5
26,"X1",0.0151470124945576,0.513347797856263,0.0800908688179236,"SRS","Dependent Covariates (Equal Covariance)",0.5
26,"X2",1.13772642664077,1.0437241877279,-0.122204579760719,"SRS","Dependent Covariates (Equal Covariance)",1
26,"X3",1.98023591401469,1.35945583954008,0.425368106250321,"SRS","Dependent Covariates (Equal Covariance)",1.5
26,"X4",3.01934570069525,1.98727307264058,0.169114493093027,"SRS","Dependent Covariates (Equal Covariance)",2
26,"X5",4.09936610623606,2.42398809393477,0.517907658797414,"SRS","Dependent Covariates (Equal Covariance)",2.5
27,"X1",-0.0803502240960456,0.478727668980357,0.165104920487315,"SRS","Dependent Covariates (Equal Covariance)",0.5
27,"X2",0.901766957094508,1.01009382267869,0.430045841586795,"SRS","Dependent Covariates (Equal Covariance)",1
27,"X3",1.94692979926964,1.46357586674214,0.36503597059262,"SRS","Dependent Covariates (Equal Covariance)",1.5
27,"X4",2.77411767239062,2.02178432473268,0.708398642583191,"SRS","Dependent Covariates (Equal Covariance)",2
27,"X5",4.10782909750319,2.51878140512722,0.454562478809059,"SRS","Dependent Covariates (Equal Covariance)",2.5
28,"X1",-0.0271405498044606,0.569415617287187,0.0528968494247726,"SRS","Dependent Covariates (Equal Covariance)",0.5
28,"X2",1.02863167986276,0.962560098527738,0.259945502557653,"SRS","Dependent Covariates (Equal Covariance)",1
28,"X3",2.03856759632911,1.41208151712691,0.217214059564608,"SRS","Dependent Covariates (Equal Covariance)",1.5
28,"X4",3.14958518084199,1.93151840929005,0.30752850975984,"SRS","Dependent Covariates (Equal Covariance)",2
28,"X5",3.9704138475934,2.50914005139602,0.103626481559092,"SRS","Dependent Covariates (Equal Covariance)",2.5
29,"X1",0.0131368855511407,0.487929817492375,0.0612505012583027,"SRS","Dependent Covariates (Equal Covariance)",0.5
29,"X2",1.02795210285703,1.16038049708991,0.139927369036974,"SRS","Dependent Covariates (Equal Covariance)",1
29,"X3",1.801822980784,1.50222791958831,0.306961231862074,"SRS","Dependent Covariates (Equal Covariance)",1.5
29,"X4",2.92318975869683,2.15063648994776,0.281488291462156,"SRS","Dependent Covariates (Equal Covariance)",2
29,"X5",3.9251177201157,2.46427568023505,0.382671051034183,"SRS","Dependent Covariates (Equal Covariance)",2.5
30,"X1",-0.0880513959591319,0.527838782762138,0.113369628988601,"SRS","Dependent Covariates (Equal Covariance)",0.5
30,"X2",0.886296740497217,0.90632844285826,0.382356000398477,"SRS","Dependent Covariates (Equal Covariance)",1
30,"X3",1.91750460560245,1.38751359095501,0.586101240968683,"SRS","Dependent Covariates (Equal Covariance)",1.5
30,"X4",3.12163861177444,2.24741305977169,0.113788544243223,"SRS","Dependent Covariates (Equal Covariance)",2
30,"X5",3.9501895347966,2.51283997416102,0.654574921077246,"SRS","Dependent Covariates (Equal Covariance)",2.5
31,"X1",0.030538659245965,0.558741181897501,0.0686153012160587,"SRS","Dependent Covariates (Equal Covariance)",0.5
31,"X2",0.922835981100638,0.956400252615812,0.238353036354973,"SRS","Dependent Covariates (Equal Covariance)",1
31,"X3",1.84754846444837,1.49598230552064,0.508167118216399,"SRS","Dependent Covariates (Equal Covariance)",1.5
31,"X4",2.89882805249438,1.9790943476524,0.497319948181462,"SRS","Dependent Covariates (Equal Covariance)",2
31,"X5",3.8573146816708,2.40167962750792,0.6110728459307,"SRS","Dependent Covariates (Equal Covariance)",2.5
32,"X1",-0.0663877652461747,0.570397708870176,0.0762172138570067,"SRS","Dependent Covariates (Equal Covariance)",0.5
32,"X2",0.953231927946875,0.96631693415545,0.273858926191358,"SRS","Dependent Covariates (Equal Covariance)",1
32,"X3",2.09650465493643,1.47832589640805,0.0698819380696824,"SRS","Dependent Covariates (Equal Covariance)",1.5
32,"X4",2.9946955154063,1.99690003196149,0.435730582926137,"SRS","Dependent Covariates (Equal Covariance)",2
32,"X5",4.05833449535313,2.60465971099436,0.148444733011446,"SRS","Dependent Covariates (Equal Covariance)",2.5
33,"X1",0.141912385066539,0.40774719228456,-0.000679457170615568,"SRS","Dependent Covariates (Equal Covariance)",0.5
33,"X2",0.910228814075159,0.97782658312468,0.102070973666404,"SRS","Dependent Covariates (Equal Covariance)",1
33,"X3",2.11630753792156,1.51982064338162,0.353146720598558,"SRS","Dependent Covariates (Equal Covariance)",1.5
33,"X4",3.08577444764721,2.03830401930709,0.186639786494686,"SRS","Dependent Covariates (Equal Covariance)",2
33,"X5",3.8621065639041,2.5304143814579,0.728254527093736,"SRS","Dependent Covariates (Equal Covariance)",2.5
34,"X1",0.063906077316271,0.576727809620485,0.0203669791979236,"SRS","Dependent Covariates (Equal Covariance)",0.5
34,"X2",1.12508815633665,1.10934779255803,-0.00653166760297599,"SRS","Dependent Covariates (Equal Covariance)",1
34,"X3",2.01360990882024,1.47323064436066,0.322187241732864,"SRS","Dependent Covariates (Equal Covariance)",1.5
34,"X4",3.01315205346797,1.96396746750966,0.532989939909308,"SRS","Dependent Covariates (Equal Covariance)",2
34,"X5",3.89850977164883,2.6039559933977,0.52100641436989,"SRS","Dependent Covariates (Equal Covariance)",2.5
35,"X1",0.0388837874639028,0.541934320305339,-0.066521977527394,"SRS","Dependent Covariates (Equal Covariance)",0.5
35,"X2",1.0149999299007,0.992164013638154,0.267561442087601,"SRS","Dependent Covariates (Equal Covariance)",1
35,"X3",1.97011906852696,1.50553191202297,0.394117531126641,"SRS","Dependent Covariates (Equal Covariance)",1.5
35,"X4",2.74204915346439,2.07661114237105,0.737792903962649,"SRS","Dependent Covariates (Equal Covariance)",2
35,"X5",3.9151911438326,2.53406680600669,0.505724434225509,"SRS","Dependent Covariates (Equal Covariance)",2.5
36,"X1",-0.0384523153275905,0.461557868553383,0.0866831758486318,"SRS","Dependent Covariates (Equal Covariance)",0.5
36,"X2",1.02720357321816,0.850265476480863,0.385518983401204,"SRS","Dependent Covariates (Equal Covariance)",1
36,"X3",2.04363884171617,1.57024760225786,0.240665008771299,"SRS","Dependent Covariates (Equal Covariance)",1.5
36,"X4",3.09672765182059,1.87882055237462,0.583832499516123,"SRS","Dependent Covariates (Equal Covariance)",2
36,"X5",3.81616896719905,2.57272051211277,0.785159899648655,"SRS","Dependent Covariates (Equal Covariance)",2.5
37,"X1",-0.00110542454631494,0.692375220108454,-0.151214270448547,"SRS","Dependent Covariates (Equal Covariance)",0.5
37,"X2",0.930846956453247,1.03599671912246,0.108845288133372,"SRS","Dependent Covariates (Equal Covariance)",1
37,"X3",1.98483611901259,1.49236791657362,0.0888017407933965,"SRS","Dependent Covariates (Equal Covariance)",1.5
37,"X4",3.01837142910072,1.93483202327193,0.201597237743629,"SRS","Dependent Covariates (Equal Covariance)",2
37,"X5",4.0364585716638,2.50544843503342,0.285312224974344,"SRS","Dependent Covariates (Equal Covariance)",2.5
38,"X1",0.0509999760199462,0.409771341210872,0.11666458440606,"SRS","Dependent Covariates (Equal Covariance)",0.5
38,"X2",1.0562627182888,1.09013926617149,0.0804721185315531,"SRS","Dependent Covariates (Equal Covariance)",1
38,"X3",2.06246547860114,1.41025234974679,0.306482294774001,"SRS","Dependent Covariates (Equal Covariance)",1.5
38,"X4",3.03588814533194,2.08410848020183,0.470764092250716,"SRS","Dependent Covariates (Equal Covariance)",2
38,"X5",3.97986449160218,2.46776677135631,0.452530687096419,"SRS","Dependent Covariates (Equal Covariance)",2.5
39,"X1",0.0544375132636603,0.475253844410644,0.0438331844831795,"SRS","Dependent Covariates (Equal Covariance)",0.5
39,"X2",0.930847255364007,0.824431759012832,0.358307087928206,"SRS","Dependent Covariates (Equal Covariance)",1
39,"X3",2.10306880980475,1.47560588513047,0.00677644178598413,"SRS","Dependent Covariates (Equal Covariance)",1.5
39,"X4",2.98898664289808,2.10159626490443,0.427752043469342,"SRS","Dependent Covariates (Equal Covariance)",2
39,"X5",4.02408404231267,2.38409905171537,0.663520968731628,"SRS","Dependent Covariates (Equal Covariance)",2.5
40,"X1",0.0226773716811813,0.566507812990893,0.12311039033732,"SRS","Dependent Covariates (Equal Covariance)",0.5
40,"X2",1.0102592144849,0.98003402438509,0.308620649456261,"SRS","Dependent Covariates (Equal Covariance)",1
40,"X3",1.9643870922824,1.54006243597027,0.523515608566198,"SRS","Dependent Covariates (Equal Covariance)",1.5
40,"X4",2.92911829923897,2.01279899452256,0.264517316262547,"SRS","Dependent Covariates (Equal Covariance)",2
40,"X5",3.88873123679826,2.37788417310443,0.584635337667873,"SRS","Dependent Covariates (Equal Covariance)",2.5
41,"X1",0.0154142554726454,0.563764779998907,0.0333435017527005,"SRS","Dependent Covariates (Equal Covariance)",0.5
41,"X2",1.030298474583,0.913021014023136,0.268523737282673,"SRS","Dependent Covariates (Equal Covariance)",1
41,"X3",2.00303910841578,1.35513559572126,0.418682249539929,"SRS","Dependent Covariates (Equal Covariance)",1.5
41,"X4",2.89285638192805,1.92687040490973,0.722138924320368,"SRS","Dependent Covariates (Equal Covariance)",2
41,"X5",3.95915276803643,2.55487668892641,0.460804258771535,"SRS","Dependent Covariates (Equal Covariance)",2.5
42,"X1",0.0204906116035296,0.476858253811423,0.164784890557234,"SRS","Dependent Covariates (Equal Covariance)",0.5
42,"X2",1.00862965908021,0.877671504154222,0.507963677280353,"SRS","Dependent Covariates (Equal Covariance)",1
42,"X3",1.99474490753063,1.5121449476111,0.247771745526582,"SRS","Dependent Covariates (Equal Covariance)",1.5
42,"X4",2.92050994943467,2.01618277855245,0.348321551486245,"SRS","Dependent Covariates (Equal Covariance)",2
42,"X5",4.09757538566989,2.53507662887607,0.264170639030784,"SRS","Dependent Covariates (Equal Covariance)",2.5
43,"X1",0.00967243762595017,0.463683015904179,0.187398934428607,"SRS","Dependent Covariates (Equal Covariance)",0.5
43,"X2",0.91463813049368,0.970983122663368,0.233618684818013,"SRS","Dependent Covariates (Equal Covariance)",1
43,"X3",1.88200407664,1.52424380252262,0.775320924139413,"SRS","Dependent Covariates (Equal Covariance)",1.5
43,"X4",2.79716245495727,1.92531150683731,0.780092115399563,"SRS","Dependent Covariates (Equal Covariance)",2
43,"X5",3.86278754240457,2.46342583160071,0.647577158383204,"SRS","Dependent Covariates (Equal Covariance)",2.5
44,"X1",-0.0609750829776314,0.40094257158267,0.308910932095494,"SRS","Dependent Covariates (Equal Covariance)",0.5
44,"X2",1.02368707663732,0.911656465735013,0.314133015455696,"SRS","Dependent Covariates (Equal Covariance)",1
44,"X3",1.9840491262955,1.58942539320756,0.417184307192219,"SRS","Dependent Covariates (Equal Covariance)",1.5
44,"X4",2.97797257146263,2.17293956936057,0.338090224994667,"SRS","Dependent Covariates (Equal Covariance)",2
44,"X5",4.22731743142407,2.57685187158432,0.286855274103915,"SRS","Dependent Covariates (Equal Covariance)",2.5
45,"X1",0.0162469277779336,0.512219080986932,0.204815708244667,"SRS","Dependent Covariates (Equal Covariance)",0.5
45,"X2",0.913171441320645,1.04463634956168,0.353139519168015,"SRS","Dependent Covariates (Equal Covariance)",1
45,"X3",1.90838518355862,1.71949301631665,0.247025103449183,"SRS","Dependent Covariates (Equal Covariance)",1.5
45,"X4",2.88886569233548,2.02460441108127,0.403950793738475,"SRS","Dependent Covariates (Equal Covariance)",2
45,"X5",3.82123963731693,2.74194084804113,0.67131512179111,"SRS","Dependent Covariates (Equal Covariance)",2.5
46,"X1",-0.0122286305980522,0.594760783694534,-0.0300370346236411,"SRS","Dependent Covariates (Equal Covariance)",0.5
46,"X2",1.08979332296094,0.923943856782934,0.230128204375534,"SRS","Dependent Covariates (Equal Covariance)",1
46,"X3",2.04595578153105,1.45558178778354,0.260104511258229,"SRS","Dependent Covariates (Equal Covariance)",1.5
46,"X4",3.05252737540981,1.91069620838355,0.372855377237822,"SRS","Dependent Covariates (Equal Covariance)",2
46,"X5",3.95751798367389,2.60074084479677,0.519544397677156,"SRS","Dependent Covariates (Equal Covariance)",2.5
47,"X1",0.00403019723491778,0.498459287129916,0.0865439518751358,"SRS","Dependent Covariates (Equal Covariance)",0.5
47,"X2",1.07690699966716,1.1679945704109,0.101885519718836,"SRS","Dependent Covariates (Equal Covariance)",1
47,"X3",1.99467959147916,1.45808257701341,0.0618088404924165,"SRS","Dependent Covariates (Equal Covariance)",1.5
47,"X4",2.97558715505143,1.92931002610719,0.53007600982,"SRS","Dependent Covariates (Equal Covariance)",2
47,"X5",3.92593758016151,2.50246685278984,0.397340909552476,"SRS","Dependent Covariates (Equal Covariance)",2.5
48,"X1",-0.0390495558854787,0.488469894008721,0.067081270244828,"SRS","Dependent Covariates (Equal Covariance)",0.5
48,"X2",0.974949064251818,0.903260649218042,0.152895676705602,"SRS","Dependent Covariates (Equal Covariance)",1
48,"X3",1.9805808944376,1.45193479484718,0.318967383668531,"SRS","Dependent Covariates (Equal Covariance)",1.5
48,"X4",3.10348803206386,1.92085013258393,0.435331387973938,"SRS","Dependent Covariates (Equal Covariance)",2
48,"X5",3.76794329031329,2.51332623809512,0.737139342266783,"SRS","Dependent Covariates (Equal Covariance)",2.5
49,"X1",0.069926337816023,0.500026514437762,0.0362007291661842,"SRS","Dependent Covariates (Equal Covariance)",0.5
49,"X2",0.943183803211104,0.971492496707036,0.302357457748514,"SRS","Dependent Covariates (Equal Covariance)",1
49,"X3",2.22142654567412,1.6255518840357,-0.184783262217108,"SRS","Dependent Covariates (Equal Covariance)",1.5
49,"X4",3.04545346865401,1.90242427883252,0.366897933500241,"SRS","Dependent Covariates (Equal Covariance)",2
49,"X5",4.0120161008164,2.55032333410236,0.359240665598265,"SRS","Dependent Covariates (Equal Covariance)",2.5
