"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","Truth"
6,"X4",3.02230020438039,1.90622466927805,0.535644593836624,"SRS","Dependent Covariates (Unequal Covariance)",2
6,"X5",4.04150837806665,2.34760332204037,0.568565832042789,"SRS","Dependent Covariates (Unequal Covariance)",2.5
7,"X1",0.0602003756675598,0.496985327891816,-0.0240925538001523,"SRS","Dependent Covariates (Unequal Covariance)",0.5
7,"X2",0.955525731392708,1.03096303925248,0.347434728745181,"SRS","Dependent Covariates (Unequal Covariance)",1
7,"X3",2.0473842748646,1.47549082381366,0.0150033270298755,"SRS","Dependent Covariates (Unequal Covariance)",1.5
7,"X4",2.93400010914283,1.98129041597744,0.402821312996984,"SRS","Dependent Covariates (Unequal Covariance)",2
7,"X5",3.79805173377392,2.58374188684492,0.357150450336707,"SRS","Dependent Covariates (Unequal Covariance)",2.5
8,"X1",-0.0334798035848338,0.439485903745604,0.193184131960122,"SRS","Dependent Covariates (Unequal Covariance)",0.5
8,"X2",0.938634464156148,0.915461292839352,0.383583530609225,"SRS","Dependent Covariates (Unequal Covariance)",1
8,"X3",1.83558579935921,1.48472547426611,0.562780264609484,"SRS","Dependent Covariates (Unequal Covariance)",1.5
8,"X4",2.91326136522311,2.04938582742695,0.510400984142427,"SRS","Dependent Covariates (Unequal Covariance)",2
8,"X5",3.85138968028394,2.36833854316477,0.624463056662441,"SRS","Dependent Covariates (Unequal Covariance)",2.5
9,"X1",0.0149256918869293,0.49916620280511,0.157979437825179,"SRS","Dependent Covariates (Unequal Covariance)",0.5
9,"X2",1.03814898276685,0.9251934063038,0.197507781338397,"SRS","Dependent Covariates (Unequal Covariance)",1
9,"X3",1.90849577769502,1.47711351915941,0.243052999648102,"SRS","Dependent Covariates (Unequal Covariance)",1.5
9,"X4",2.79321278464619,1.89973851911183,0.878188089873162,"SRS","Dependent Covariates (Unequal Covariance)",2
9,"X5",4.06504771781963,2.35305835397664,0.654863074768886,"SRS","Dependent Covariates (Unequal Covariance)",2.5
10,"X1",-0.0553629269833202,0.590098596297192,0.122374698631271,"SRS","Dependent Covariates (Unequal Covariance)",0.5
10,"X2",0.984505719793624,0.934644781892529,0.319866397839398,"SRS","Dependent Covariates (Unequal Covariance)",1
10,"X3",1.92326115328497,1.55166764824558,0.299514134989864,"SRS","Dependent Covariates (Unequal Covariance)",1.5
10,"X4",2.93405399577798,2.00173279258144,0.788705971384122,"SRS","Dependent Covariates (Unequal Covariance)",2
10,"X5",3.94040325022163,2.47123014486221,0.587453120217467,"SRS","Dependent Covariates (Unequal Covariance)",2.5
11,"X1",0.045657736169838,0.676989502717422,-0.0757614684983828,"SRS","Dependent Covariates (Unequal Covariance)",0.5
11,"X2",0.903884824263376,0.951759237699527,0.273492147175047,"SRS","Dependent Covariates (Unequal Covariance)",1
11,"X3",1.92844103187766,1.54316220608168,0.337444662891989,"SRS","Dependent Covariates (Unequal Covariance)",1.5
11,"X4",3.0559048954239,1.96768827127476,0.266691593392375,"SRS","Dependent Covariates (Unequal Covariance)",2
11,"X5",4.04015721476319,2.4687803498423,0.486026626259011,"SRS","Dependent Covariates (Unequal Covariance)",2.5
12,"X1",0.0376206799900052,0.474790215777371,0.0468689238084179,"SRS","Dependent Covariates (Unequal Covariance)",0.5
12,"X2",0.913813118812004,1.03104103561546,0.148572034972825,"SRS","Dependent Covariates (Unequal Covariance)",1
12,"X3",1.970147651696,1.39462407448856,0.541399191629086,"SRS","Dependent Covariates (Unequal Covariance)",1.5
12,"X4",3.02856226919126,1.95337666403927,0.623006823128913,"SRS","Dependent Covariates (Unequal Covariance)",2
12,"X5",4.12539304860193,2.41507685134115,0.380836086640831,"SRS","Dependent Covariates (Unequal Covariance)",2.5
13,"X1",0.0391136375331487,0.610199241370879,0.00433067046267662,"SRS","Dependent Covariates (Unequal Covariance)",0.5
13,"X2",0.900337367209125,0.927131538470973,0.309887840820715,"SRS","Dependent Covariates (Unequal Covariance)",1
13,"X3",2.03443398033927,1.71763291894483,-0.0644545903186496,"SRS","Dependent Covariates (Unequal Covariance)",1.5
13,"X4",3.15417185277278,1.98656455279811,0.264258979870748,"SRS","Dependent Covariates (Unequal Covariance)",2
13,"X5",4.11950206331517,2.38125752847868,0.642335048722904,"SRS","Dependent Covariates (Unequal Covariance)",2.5
14,"X1",0.0821417032773422,0.513278234479461,0.057301387454459,"SRS","Dependent Covariates (Unequal Covariance)",0.5
14,"X2",0.92712277882994,1.00335306747722,0.14324356266994,"SRS","Dependent Covariates (Unequal Covariance)",1
14,"X3",1.98089833162786,1.41900656625702,0.424511622049031,"SRS","Dependent Covariates (Unequal Covariance)",1.5
14,"X4",3.03596000093076,1.90501224329537,0.710793957469818,"SRS","Dependent Covariates (Unequal Covariance)",2
14,"X5",3.935999771579,2.40648648519816,0.250886910991791,"SRS","Dependent Covariates (Unequal Covariance)",2.5
15,"X1",-0.0999600049810735,0.476613624754368,0.20085685747491,"SRS","Dependent Covariates (Unequal Covariance)",0.5
15,"X2",1.16372588110985,1.09941158196629,-0.175615613729304,"SRS","Dependent Covariates (Unequal Covariance)",1
15,"X3",2.04333462671884,1.48563413137158,0.203349356620457,"SRS","Dependent Covariates (Unequal Covariance)",1.5
15,"X4",3.15944236052191,2.01910788096352,0.180034827069207,"SRS","Dependent Covariates (Unequal Covariance)",2
15,"X5",3.95117856656491,2.52764462937632,0.617419449415936,"SRS","Dependent Covariates (Unequal Covariance)",2.5
16,"X1",0.0741002811687508,0.444209257858835,0.0914446414998519,"SRS","Dependent Covariates (Unequal Covariance)",0.5
16,"X2",1.00606395656838,0.940729068240983,0.225302815334847,"SRS","Dependent Covariates (Unequal Covariance)",1
16,"X3",2.0047005107117,1.46119892657922,0.583882739866169,"SRS","Dependent Covariates (Unequal Covariance)",1.5
16,"X4",2.92683222265098,2.03632433817942,0.285631151386958,"SRS","Dependent Covariates (Unequal Covariance)",2
16,"X5",4.1063940080041,2.43557009280451,0.237871852030654,"SRS","Dependent Covariates (Unequal Covariance)",2.5
17,"X1",0.0613106204336447,0.531744035258416,0.0512033119740829,"SRS","Dependent Covariates (Unequal Covariance)",0.5
17,"X2",1.06501501128418,0.984336329997559,0.0865059496389701,"SRS","Dependent Covariates (Unequal Covariance)",1
17,"X3",2.12340616517071,1.45581427723846,0.116843434889577,"SRS","Dependent Covariates (Unequal Covariance)",1.5
17,"X4",3.21370301757238,2.17569923518196,-0.112154321436051,"SRS","Dependent Covariates (Unequal Covariance)",2
17,"X5",4.21783777209803,2.50968747589894,-0.0520275806600749,"SRS","Dependent Covariates (Unequal Covariance)",2.5
18,"X1",0.0310154754110981,0.590671674304899,-0.141195986276002,"SRS","Dependent Covariates (Unequal Covariance)",0.5
18,"X2",0.934232792055716,1.05024533063591,0.17491225164459,"SRS","Dependent Covariates (Unequal Covariance)",1
18,"X3",1.88013810244049,1.38747893159984,0.46611518890744,"SRS","Dependent Covariates (Unequal Covariance)",1.5
18,"X4",3.18056916481317,1.85997376099135,0.204703484795906,"SRS","Dependent Covariates (Unequal Covariance)",2
18,"X5",3.97424128312775,2.53041117047407,0.514642781918997,"SRS","Dependent Covariates (Unequal Covariance)",2.5
19,"X1",0.0020993510784794,0.557463081403155,0.0895569572200552,"SRS","Dependent Covariates (Unequal Covariance)",0.5
19,"X2",1.03731892734824,1.12295581268392,0.131852689195311,"SRS","Dependent Covariates (Unequal Covariance)",1
19,"X3",2.01214585067224,1.35221926421958,0.49179071348518,"SRS","Dependent Covariates (Unequal Covariance)",1.5
19,"X4",3.15585440062777,2.01853378364317,0.145677295198781,"SRS","Dependent Covariates (Unequal Covariance)",2
19,"X5",3.97598014892664,2.5431430300758,0.282312187848291,"SRS","Dependent Covariates (Unequal Covariance)",2.5
20,"X1",-0.0917587658568768,0.360884370885316,0.474252311034554,"SRS","Dependent Covariates (Unequal Covariance)",0.5
20,"X2",1.00807025816684,1.10436952667183,0.293628384360202,"SRS","Dependent Covariates (Unequal Covariance)",1
20,"X3",1.9439727023941,1.49652346774761,0.619299055500031,"SRS","Dependent Covariates (Unequal Covariance)",1.5
20,"X4",2.9065371786394,1.94167775416473,0.411979986587132,"SRS","Dependent Covariates (Unequal Covariance)",2
20,"X5",4.16966095198985,2.59724310912623,0.68300268356262,"SRS","Dependent Covariates (Unequal Covariance)",2.5
21,"X1",0.0185995158844196,0.535015473198003,-0.0646523809011265,"SRS","Dependent Covariates (Unequal Covariance)",0.5
21,"X2",1.13548318071913,0.930281558821748,0.156111319510047,"SRS","Dependent Covariates (Unequal Covariance)",1
21,"X3",1.94631224246445,1.44503849389607,0.0561145026023243,"SRS","Dependent Covariates (Unequal Covariance)",1.5
21,"X4",3.03623298069794,2.04333637414057,0.377174032021368,"SRS","Dependent Covariates (Unequal Covariance)",2
21,"X5",4.17571945379734,2.41775452354418,0.406929995710255,"SRS","Dependent Covariates (Unequal Covariance)",2.5
22,"X1",-0.0280763312807983,0.509724739915862,0.10099996616799,"SRS","Dependent Covariates (Unequal Covariance)",0.5
22,"X2",0.891048223489809,1.00772388348137,0.340857979633014,"SRS","Dependent Covariates (Unequal Covariance)",1
22,"X3",2.02560705052304,1.44938880967876,0.232440871474148,"SRS","Dependent Covariates (Unequal Covariance)",1.5
22,"X4",3.1103280511977,1.99503587745119,0.227002499737303,"SRS","Dependent Covariates (Unequal Covariance)",2
22,"X5",3.91956950680414,2.54023361190394,0.476095400964901,"SRS","Dependent Covariates (Unequal Covariance)",2.5
23,"X1",-0.140226923589428,0.481915088491804,0.242540837269045,"SRS","Dependent Covariates (Unequal Covariance)",0.5
23,"X2",0.99605043154006,1.02406955173879,0.133512968989116,"SRS","Dependent Covariates (Unequal Covariance)",1
23,"X3",1.9093883232327,1.45261561594161,0.49146405801107,"SRS","Dependent Covariates (Unequal Covariance)",1.5
23,"X4",3.00964373512742,1.9611112878645,0.644157928121471,"SRS","Dependent Covariates (Unequal Covariance)",2
23,"X5",3.84563097489679,2.36186119607759,0.835303922859716,"SRS","Dependent Covariates (Unequal Covariance)",2.5
24,"X1",-0.0173087781780091,0.469236182739288,0.0866690049173029,"SRS","Dependent Covariates (Unequal Covariance)",0.5
24,"X2",1.03209729567028,1.03444681083436,0.0260677613537441,"SRS","Dependent Covariates (Unequal Covariance)",1
24,"X3",2.04523201885577,1.51022670987988,0.376175052578902,"SRS","Dependent Covariates (Unequal Covariance)",1.5
24,"X4",2.91717326329823,2.03927684516405,0.571008833469879,"SRS","Dependent Covariates (Unequal Covariance)",2
24,"X5",3.94308577684651,2.52480214520832,0.504116000264259,"SRS","Dependent Covariates (Unequal Covariance)",2.5
25,"X1",0.0683470843201404,0.383071892333723,0.133695492787168,"SRS","Dependent Covariates (Unequal Covariance)",0.5
25,"X2",1.11213389225286,1.05634645191086,-0.0256102467107551,"SRS","Dependent Covariates (Unequal Covariance)",1
25,"X3",2.1231338316911,1.5534476358792,0.175240965197967,"SRS","Dependent Covariates (Unequal Covariance)",1.5
25,"X4",3.22986499295193,1.91578625933567,0.197614541290157,"SRS","Dependent Covariates (Unequal Covariance)",2
25,"X5",4.03770369900784,2.42039259678026,0.515122542108791,"SRS","Dependent Covariates (Unequal Covariance)",2.5
26,"X1",-0.0326527977309756,0.582694894870226,0.0789937286772823,"SRS","Dependent Covariates (Unequal Covariance)",0.5
26,"X2",1.20180784241914,0.997064519071691,-0.138124748239458,"SRS","Dependent Covariates (Unequal Covariance)",1
26,"X3",1.98958308015577,1.35390841575861,0.423842038555451,"SRS","Dependent Covariates (Unequal Covariance)",1.5
26,"X4",2.95578013721575,1.98365040660683,0.226442057197599,"SRS","Dependent Covariates (Unequal Covariance)",2
26,"X5",4.14069120420481,2.39423426710579,0.496710125483445,"SRS","Dependent Covariates (Unequal Covariance)",2.5
27,"X1",-0.107840740136366,0.478679865764307,0.147271809747315,"SRS","Dependent Covariates (Unequal Covariance)",0.5
27,"X2",0.93632326086358,0.962177723735841,0.459292311510965,"SRS","Dependent Covariates (Unequal Covariance)",1
27,"X3",1.94515022550582,1.4694460715991,0.373363809494542,"SRS","Dependent Covariates (Unequal Covariance)",1.5
27,"X4",2.77558412380399,2.04874562728567,0.626999700492037,"SRS","Dependent Covariates (Unequal Covariance)",2
27,"X5",4.10398430336818,2.42858867105354,0.588268347013608,"SRS","Dependent Covariates (Unequal Covariance)",2.5
28,"X1",-0.0583775710537385,0.5536913146231,0.114784350671637,"SRS","Dependent Covariates (Unequal Covariance)",0.5
28,"X2",1.0901399657333,0.963854974138497,0.195768516110277,"SRS","Dependent Covariates (Unequal Covariance)",1
28,"X3",2.04470256985697,1.40261135449455,0.228519395029677,"SRS","Dependent Covariates (Unequal Covariance)",1.5
28,"X4",3.12248155227204,2.02959247356468,0.195423228412028,"SRS","Dependent Covariates (Unequal Covariance)",2
28,"X5",3.97954510619547,2.5085793472043,0.133987451560284,"SRS","Dependent Covariates (Unequal Covariance)",2.5
29,"X1",-0.00665209534187125,0.524228578961276,0.00383783436377391,"SRS","Dependent Covariates (Unequal Covariance)",0.5
29,"X2",0.984917321163903,1.09861028619562,0.29042424808291,"SRS","Dependent Covariates (Unequal Covariance)",1
29,"X3",1.81947741863407,1.5015465182692,0.296940473332541,"SRS","Dependent Covariates (Unequal Covariance)",1.5
29,"X4",2.95427991345569,2.10742612627248,0.26475206472771,"SRS","Dependent Covariates (Unequal Covariance)",2
29,"X5",3.96571141774986,2.48961551808703,0.368062622102547,"SRS","Dependent Covariates (Unequal Covariance)",2.5
30,"X1",-0.0948388223132061,0.506322675179617,0.0733098992973272,"SRS","Dependent Covariates (Unequal Covariance)",0.5
30,"X2",0.923699447228217,0.890477395335385,0.338165588306195,"SRS","Dependent Covariates (Unequal Covariance)",1
30,"X3",1.9316309795385,1.40553217810403,0.532464338113191,"SRS","Dependent Covariates (Unequal Covariance)",1.5
30,"X4",3.1099498743559,2.00905151182033,0.360563115584855,"SRS","Dependent Covariates (Unequal Covariance)",2
30,"X5",3.94369840340981,2.55441299920984,0.670992220089341,"SRS","Dependent Covariates (Unequal Covariance)",2.5
31,"X1",0.0489689741146778,0.523932127073689,0.166542182679636,"SRS","Dependent Covariates (Unequal Covariance)",0.5
31,"X2",0.915172118365246,0.993467831530784,0.161570719269969,"SRS","Dependent Covariates (Unequal Covariance)",1
31,"X3",1.85729502271724,1.48155643694092,0.510680255537657,"SRS","Dependent Covariates (Unequal Covariance)",1.5
31,"X4",2.87190444620346,2.03242292375236,0.488480740892305,"SRS","Dependent Covariates (Unequal Covariance)",2
31,"X5",3.86638790902169,2.41572022612691,0.559643231944379,"SRS","Dependent Covariates (Unequal Covariance)",2.5
32,"X1",-0.0778882238629239,0.513916538057911,0.232325143720874,"SRS","Dependent Covariates (Unequal Covariance)",0.5
32,"X2",0.994655963192089,0.92227205014365,0.235934513717691,"SRS","Dependent Covariates (Unequal Covariance)",1
32,"X3",2.09114309154849,1.47253621951383,0.0843659655450177,"SRS","Dependent Covariates (Unequal Covariance)",1.5
32,"X4",3.01820031054416,2.00536674940884,0.397943181767159,"SRS","Dependent Covariates (Unequal Covariance)",2
32,"X5",4.02360302216116,2.60291323538035,0.106917480142838,"SRS","Dependent Covariates (Unequal Covariance)",2.5
33,"X1",0.175281730616419,0.502523960979615,-0.0194442347280591,"SRS","Dependent Covariates (Unequal Covariance)",0.5
33,"X2",0.890123753901232,0.975866362995684,0.0749776031342664,"SRS","Dependent Covariates (Unequal Covariance)",1
33,"X3",2.12504935155944,1.53526462131067,0.344971403949617,"SRS","Dependent Covariates (Unequal Covariance)",1.5
33,"X4",3.08218620886395,2.04238890905019,0.258125986042468,"SRS","Dependent Covariates (Unequal Covariance)",2
33,"X5",3.85405555601778,2.61002752275072,0.500821642489963,"SRS","Dependent Covariates (Unequal Covariance)",2.5
34,"X1",0.0887281611689416,0.586349864643121,0.0657292038095411,"SRS","Dependent Covariates (Unequal Covariance)",0.5
34,"X2",1.13877788237142,1.10598615955688,-0.0747053918769536,"SRS","Dependent Covariates (Unequal Covariance)",1
34,"X3",1.99992426845134,1.46285657376168,0.319188574341563,"SRS","Dependent Covariates (Unequal Covariance)",1.5
34,"X4",3.0175248805516,1.97379488632186,0.618202319043754,"SRS","Dependent Covariates (Unequal Covariance)",2
34,"X5",3.85948448753409,2.5680844598441,0.476158678586266,"SRS","Dependent Covariates (Unequal Covariance)",2.5
35,"X1",-0.000521910396787369,0.458379816886107,0.129018360887542,"SRS","Dependent Covariates (Unequal Covariance)",0.5
35,"X2",1.04262097713719,1.0333790862489,0.173417925241638,"SRS","Dependent Covariates (Unequal Covariance)",1
35,"X3",1.97989605617441,1.489384983316,0.414093824030172,"SRS","Dependent Covariates (Unequal Covariance)",1.5
35,"X4",2.72422134621258,1.98997386389486,0.836155784407883,"SRS","Dependent Covariates (Unequal Covariance)",2
35,"X5",3.9656269781415,2.44989614457978,0.542452360461256,"SRS","Dependent Covariates (Unequal Covariance)",2.5
36,"X1",-0.00563189127669562,0.455135770775343,0.0750120690773393,"SRS","Dependent Covariates (Unequal Covariance)",0.5
36,"X2",1.06111551444145,0.879391084982836,0.303250851994912,"SRS","Dependent Covariates (Unequal Covariance)",1
36,"X3",2.04820126378126,1.56550678667267,0.231676127944148,"SRS","Dependent Covariates (Unequal Covariance)",1.5
36,"X4",3.07908609799844,1.85890993619812,0.632273810883583,"SRS","Dependent Covariates (Unequal Covariance)",2
36,"X5",3.78098438736628,2.71222384949308,0.64140426690467,"SRS","Dependent Covariates (Unequal Covariance)",2.5
37,"X1",0.0312552079363206,0.61720246867332,0.0391019139896097,"SRS","Dependent Covariates (Unequal Covariance)",0.5
37,"X2",0.907905628750629,1.13149501676929,0.0427640897879809,"SRS","Dependent Covariates (Unequal Covariance)",1
37,"X3",1.97650811125856,1.4660384124127,0.138923740883321,"SRS","Dependent Covariates (Unequal Covariance)",1.5
37,"X4",3.029961295175,1.98908457412914,0.14769436900735,"SRS","Dependent Covariates (Unequal Covariance)",2
37,"X5",4.02655422470163,2.58401712152861,0.0719074371162058,"SRS","Dependent Covariates (Unequal Covariance)",2.5
38,"X1",0.0460650099984764,0.478380895556782,0.0404712245613605,"SRS","Dependent Covariates (Unequal Covariance)",0.5
38,"X2",1.06792289681221,1.12681995425787,-0.0285550714476427,"SRS","Dependent Covariates (Unequal Covariance)",1
38,"X3",2.05675989594499,1.4361517501438,0.284937045090113,"SRS","Dependent Covariates (Unequal Covariance)",1.5
38,"X4",3.01055808405419,1.98963276660352,0.599548851759404,"SRS","Dependent Covariates (Unequal Covariance)",2
38,"X5",3.99543971515599,2.56422323764345,0.354829474471336,"SRS","Dependent Covariates (Unequal Covariance)",2.5
39,"X1",0.0901649521388613,0.481139423745213,-0.0047663944752996,"SRS","Dependent Covariates (Unequal Covariance)",0.5
39,"X2",0.941411199237339,0.850652683343169,0.335895663453427,"SRS","Dependent Covariates (Unequal Covariance)",1
39,"X3",2.11704509857841,1.48492035367721,-0.0317959963038007,"SRS","Dependent Covariates (Unequal Covariance)",1.5
39,"X4",2.94526870760296,2.17819691055714,0.408243490430701,"SRS","Dependent Covariates (Unequal Covariance)",2
39,"X5",3.99616389392903,2.40773640755866,0.678517379825579,"SRS","Dependent Covariates (Unequal Covariance)",2.5
40,"X1",0.0120539427765678,0.574198266198638,0.18546417027492,"SRS","Dependent Covariates (Unequal Covariance)",0.5
40,"X2",1.00171625470442,0.978202181225449,0.30636960033828,"SRS","Dependent Covariates (Unequal Covariance)",1
40,"X3",1.97647900182488,1.52392742047149,0.523884754662196,"SRS","Dependent Covariates (Unequal Covariance)",1.5
40,"X4",2.95598133545978,1.90880812570065,0.366543353286413,"SRS","Dependent Covariates (Unequal Covariance)",2
40,"X5",3.91294294943712,2.40704052078452,0.51047528341728,"SRS","Dependent Covariates (Unequal Covariance)",2.5
41,"X1",0.0215058944262032,0.490182680166193,0.0608784361977941,"SRS","Dependent Covariates (Unequal Covariance)",0.5
41,"X2",1.02177481411028,1.02227687561924,0.171519552643182,"SRS","Dependent Covariates (Unequal Covariance)",1
41,"X3",1.99604387001389,1.41166589268309,0.378288910833444,"SRS","Dependent Covariates (Unequal Covariance)",1.5
41,"X4",2.90346317342314,1.85011897652104,0.779138226148128,"SRS","Dependent Covariates (Unequal Covariance)",2
41,"X5",3.9491543268897,2.58104485333473,0.483488804031288,"SRS","Dependent Covariates (Unequal Covariance)",2.5
42,"X1",0.0207549564037939,0.445295974965056,0.214132259378542,"SRS","Dependent Covariates (Unequal Covariance)",0.5
42,"X2",1.01407261004799,0.892893758699583,0.465680052692508,"SRS","Dependent Covariates (Unequal Covariance)",1
42,"X3",2.00483581856429,1.54037386239994,0.212156672875292,"SRS","Dependent Covariates (Unequal Covariance)",1.5
42,"X4",2.90564692759008,2.0468096311991,0.322320518769544,"SRS","Dependent Covariates (Unequal Covariance)",2
42,"X5",4.1060009850537,2.44795690176821,0.351378968336287,"SRS","Dependent Covariates (Unequal Covariance)",2.5
43,"X1",-0.00665084334657723,0.361590980635018,0.281994586026703,"SRS","Dependent Covariates (Unequal Covariance)",0.5
43,"X2",0.943404415416683,0.945479368257241,0.258033019749895,"SRS","Dependent Covariates (Unequal Covariance)",1
43,"X3",1.89233724799974,1.48601728870836,0.781825146871387,"SRS","Dependent Covariates (Unequal Covariance)",1.5
43,"X4",2.81244536504909,1.90882201341682,0.800379935722379,"SRS","Dependent Covariates (Unequal Covariance)",2
43,"X5",3.87317981110148,2.47212187391629,0.588535016547546,"SRS","Dependent Covariates (Unequal Covariance)",2.5
44,"X1",-0.0719538985560548,0.414496474881353,0.370023728471928,"SRS","Dependent Covariates (Unequal Covariance)",0.5
44,"X2",1.06428017118556,0.942078635492814,0.214480690857331,"SRS","Dependent Covariates (Unequal Covariance)",1
44,"X3",1.96885705873202,1.59370755347406,0.447917462088352,"SRS","Dependent Covariates (Unequal Covariance)",1.5
44,"X4",2.94293736988056,2.11189837208481,0.414685754866608,"SRS","Dependent Covariates (Unequal Covariance)",2
44,"X5",4.20800251340216,2.48082165460473,0.384925718489794,"SRS","Dependent Covariates (Unequal Covariance)",2.5
45,"X1",-0.00382480787147068,0.606088964841866,0.109139439113965,"SRS","Dependent Covariates (Unequal Covariance)",0.5
45,"X2",0.932266743118851,0.932186647668895,0.314719515104183,"SRS","Dependent Covariates (Unequal Covariance)",1
45,"X3",1.92294659302727,1.69253244157722,0.240348713902631,"SRS","Dependent Covariates (Unequal Covariance)",1.5
45,"X4",2.87427682525806,2.01870606614057,0.410279396353128,"SRS","Dependent Covariates (Unequal Covariance)",2
45,"X5",3.88017349534674,2.63892671772045,0.791538958559975,"SRS","Dependent Covariates (Unequal Covariance)",2.5
46,"X1",0.0286757593376038,0.498387745414866,0.0955193202142945,"SRS","Dependent Covariates (Unequal Covariance)",0.5
46,"X2",1.06323824867703,0.973186093917841,0.213811743507575,"SRS","Dependent Covariates (Unequal Covariance)",1
46,"X3",2.04188317183423,1.46184518517402,0.246763584314297,"SRS","Dependent Covariates (Unequal Covariance)",1.5
46,"X4",3.06379185064426,1.94867543516351,0.313978174249621,"SRS","Dependent Covariates (Unequal Covariance)",2
46,"X5",3.92601677791206,2.51645493172415,0.554974534732074,"SRS","Dependent Covariates (Unequal Covariance)",2.5
47,"X1",0.00669607957593427,0.544123472793617,0.135011302825328,"SRS","Dependent Covariates (Unequal Covariance)",0.5
47,"X2",1.02486093603544,1.1586755168113,0.135493537407325,"SRS","Dependent Covariates (Unequal Covariance)",1
47,"X3",1.99206685384941,1.45071477000747,0.088454140283993,"SRS","Dependent Covariates (Unequal Covariance)",1.5
47,"X4",2.95904133985614,1.91569587197068,0.572306054230133,"SRS","Dependent Covariates (Unequal Covariance)",2
47,"X5",3.97131202076679,2.54518774256718,0.236808371957163,"SRS","Dependent Covariates (Unequal Covariance)",2.5
48,"X1",-0.0719375334202889,0.593129809919343,0.0149574446228381,"SRS","Dependent Covariates (Unequal Covariance)",0.5
48,"X2",0.9708932039628,0.882288385251968,0.220331176882476,"SRS","Dependent Covariates (Unequal Covariance)",1
48,"X3",1.9879221927607,1.48275920909951,0.271523138928567,"SRS","Dependent Covariates (Unequal Covariance)",1.5
48,"X4",3.09393605905964,1.88096729740351,0.507017508398768,"SRS","Dependent Covariates (Unequal Covariance)",2
48,"X5",3.81062952516637,2.51742972536748,0.621038867618373,"SRS","Dependent Covariates (Unequal Covariance)",2.5
49,"X1",0.057917244806675,0.429721672796606,0.0489884955897003,"SRS","Dependent Covariates (Unequal Covariance)",0.5
